0.6805
10.0010
110.0000
1128.0000
10.8791
0.0010
10.0000
128.0000
0.8859
0.0010
10.0000
128.0000
0.8608
0.0010
10.0000
128.0000
0.0551
0.0010
10.0000
128.0000
0.0329
0.0010
10.0000
128.0000
0.8825
0.0010
10.0000
128.0000
0.8862
0.0010
20.0000
128.0000
0.8950
0.0010
20.0000
128.0000
0.8941
0.0010
20.0000
128.0000
0.9041
0.0010
20.0000
128.0000
0.8440
0.0010
20.0000
128.0000
0.8912
0.0010
20.0000
128.0000
0.8825
0.0010
20.0000
128.0000
0.8642
0.0010
20.0000
128.0000
0.8995
0.0010
20.0000
128.0000
0.8907
0.0010
20.0000
128.0000
0.8871
0.0010
20.0000
128.0000
0.8590
0.0010
20.0000
128.0000
0.8873
0.0010
20.0000
128.0000
0.8989
0.0010
20.0000
128.0000
0.8098
0.0100
20.0000
128.0000
0.8923
0.0008
20.0000
128.0000
0.9045
0.0010
20.0000
128.0000
0.9125
0.0010
20.0000
128.0000
0.8848
0.0010
20.0000
128.0000
0.9009
0.0010
20.0000
128.0000
0.8868
0.0010
20.0000
150.0000
0.9029
0.0010
20.0000
128.0000
0.8821
0.0010
20.0000
128.0000
0.8966
0.0010
20.0000
128.0000
0.9293
0.0010
50.0000
128.0000
0.9181
0.0010
50.0000
128.0000
0.9259
0.0010
50.0000
128.0000
0.9197
0.0010
50.0000
128.0000
0.9277
0.0010
50.0000
128.0000
0.9351
0.0010
100.0000
128.0000
0.9329
0.0010
100.0000
128.0000
0.9449
0.0010
100.0000
100.0000
0.9426
0.0010
100.0000
100.0000
0.9252
0.0010
100.0000
100.0000
0.9243
0.0010
100.0000
100.0000
0.9345
0.0010
100.0000
100.0000
0.9370
0.0010
100.0000
100.0000
